,node_ids,timestamps,node_type_id
463,300.0,5363.300000010846,OLM in SO layer
464,300.0,5450.800000011164,OLM in SO layer
465,350.0,5120.000000009961,OLM in SO layer
466,350.0,5267.300000010497,OLM in SO layer
467,350.0,5406.700000011004,OLM in SO layer
468,350.0,5442.700000011136,OLM in SO layer
469,400.0,5004.40000000954,OLM in SO layer
470,400.0,5330.2000000107255,OLM in SO layer
471,400.0,5385.600000010927,OLM in SO layer
472,400.0,5449.50000001116,OLM in SO layer
473,450.0,5266.500000010494,OLM in SO layer
474,450.0,5406.000000011001,OLM in SO layer
475,500.0,5005.700000009545,OLM in SO layer
476,500.0,5056.600000009729,OLM in SO layer
477,500.0,5457.100000011187,OLM in SO layer
478,550.0,5004.700000009541,OLM in SO layer
479,550.0,5331.700000010731,OLM in SO layer
480,600.0,5004.700000009541,OLM in SO layer
481,600.0,5191.600000010221,OLM in SO layer
482,600.0,5332.1000000107315,OLM in SO layer
483,600.0,5450.800000011164,OLM in SO layer
484,650.0,5120.800000009964,OLM in SO layer
485,650.0,5406.1000000110025,OLM in SO layer
486,700.0,5437.200000011115,OLM in SO layer
487,2150.0,5325.8000000107095,Pyr in SP layer
488,2350.0,5327.600000010716,Pyr in SP layer
489,3050.0,5002.200000009532,Pyr in SP layer
490,4900.0,5112.200000009932,Pyr in SP layer
491,5150.0,5322.300000010697,Pyr in SP layer
492,7400.0,5183.00000001019,Pyr in SP layer
493,7650.0,5171.800000010149,Pyr in SP layer
494,7800.0,5266.400000010493,Pyr in SP layer
495,8750.0,5400.700000010982,Pyr in SP layer
496,8900.0,5001.000000009528,Pyr in SP layer
497,9100.0,5001.300000009529,Pyr in SP layer
498,10000.0,5415.400000011035,Pyr in SP layer
499,11450.0,5446.5000000111495,Pyr in SP layer
500,11550.0,5181.600000010185,Pyr in SP layer
501,13700.0,5447.500000011151,Pyr in SP layer
502,13750.0,5003.000000009535,Pyr in SP layer
503,14850.0,5406.400000011003,Pyr in SP layer
504,15350.0,5119.1000000099575,Pyr in SP layer
505,15400.0,5153.400000010081,Pyr in SP layer
506,15450.0,5329.200000010722,Pyr in SP layer
507,16450.0,5000.700000009527,Pyr in SP layer
508,19100.0,5012.300000009569,AAC in SP layer
509,200.0,5693.800000012048,OLM in SO layer
510,200.0,5842.0000000125865,OLM in SO layer
511,250.0,5583.700000011648,OLM in SO layer
512,250.0,5843.700000012594,OLM in SO layer
513,250.0,5982.300000013098,OLM in SO layer
514,300.0,5585.700000011655,OLM in SO layer
515,300.0,5714.700000012124,OLM in SO layer
516,300.0,5843.4000000125925,OLM in SO layer
517,300.0,5888.900000012757,OLM in SO layer
518,300.0,5982.000000013097,OLM in SO layer
519,350.0,5694.600000012051,OLM in SO layer
520,400.0,5584.40000001165,OLM in SO layer
521,400.0,5981.4000000130945,OLM in SO layer
522,450.0,5692.5000000120435,OLM in SO layer
523,450.0,5981.300000013094,OLM in SO layer
524,500.0,5584.800000011652,OLM in SO layer
525,500.0,5649.300000011886,OLM in SO layer
526,500.0,5981.900000013095,OLM in SO layer
527,550.0,5585.6000000116555,OLM in SO layer
528,550.0,5709.0000000121045,OLM in SO layer
529,550.0,5842.0000000125865,OLM in SO layer
530,550.0,5982.700000013099,OLM in SO layer
531,600.0,5553.1000000115355,OLM in SO layer
532,600.0,5584.900000011651,OLM in SO layer
533,650.0,5692.800000012045,OLM in SO layer
534,700.0,5555.300000011544,OLM in SO layer
535,700.0,5840.000000012579,OLM in SO layer
536,700.0,5875.70000001271,OLM in SO layer
537,700.0,5981.000000013093,OLM in SO layer
538,800.0,5586.300000011656,OLM in SO layer
539,1700.0,5843.800000012594,Pyr in SP layer
540,2150.0,5577.000000011623,Pyr in SP layer
541,2150.0,5841.200000012585,Pyr in SP layer
542,3200.0,5547.700000011518,Pyr in SP layer
543,4300.0,5708.0000000121,Pyr in SP layer
544,5800.0,5694.300000012049,Pyr in SP layer
545,7400.0,5579.20000001163,Pyr in SP layer
546,10000.0,5704.600000012088,Pyr in SP layer
547,11000.0,5584.300000011651,Pyr in SP layer
548,11450.0,5979.5000000130885,Pyr in SP layer
549,12000.0,5841.800000012587,Pyr in SP layer
550,12150.0,5583.700000011648,Pyr in SP layer
551,13300.0,5975.800000013074,Pyr in SP layer
552,13650.0,5705.800000012092,Pyr in SP layer
553,13700.0,5831.3000000125485,Pyr in SP layer
554,13900.0,5704.600000012088,Pyr in SP layer
555,15600.0,5574.100000011613,Pyr in SP layer
556,17500.0,5702.40000001208,Pyr in SP layer
557,18050.0,5837.000000012569,Pyr in SP layer
558,19150.0,5705.20000001209,AAC in SP layer
559,200.0,6113.300000013574,OLM in SO layer
560,250.0,6122.700000013609,OLM in SO layer
561,250.0,6401.300000014621,OLM in SO layer
562,300.0,6018.70000001323,OLM in SO layer
563,300.0,6122.400000013608,OLM in SO layer
564,300.0,6402.600000014627,OLM in SO layer
565,400.0,6071.500000013421,OLM in SO layer
566,400.0,6122.000000013606,OLM in SO layer
567,400.0,6403.800000014631,OLM in SO layer
568,450.0,6112.5000000135715,OLM in SO layer
569,450.0,6168.800000013775,OLM in SO layer
570,500.0,6019.6000000132335,OLM in SO layer
571,550.0,6123.10000001361,OLM in SO layer
572,600.0,6267.800000014137,OLM in SO layer
